,status,time,LoanOriginalAmount2,IsBorrowerHomeowner
3978,1,242,0.1225,1
3979,0,679,0.6001,1
3980,0,420,0.32,0
3981,1,244,0.2,1
3982,1,458,0.14,1
3983,0,1096,0.1,1
3984,1,333,0.3,1
3985,0,1066,0.33,0
3986,1,242,0.4,1
3987,0,952,0.35,0
3988,0,988,0.1,1
3989,0,731,0.4,1
3990,0,1089,1.3,1
3991,0,1096,0.5,1
3992,0,1096,2.0,1
3993,0,1096,1.4,0
3994,0,357,0.3,0
3995,0,834,0.25,1
3996,0,1037,0.17,1
3997,1,242,0.45,1
3998,0,33,0.12,1
3999,1,885,0.74,1
4000,0,1096,0.7,1
4001,0,170,0.6001,1
4002,1,305,0.3001,1
4003,0,1166,0.43,0
4004,0,1096,0.1,0
4005,0,1096,0.35,0
4006,0,1107,0.325,1
4007,0,1096,0.5,1
4008,0,1096,0.3,1
4009,0,649,0.5,0
4010,1,213,0.12,1
4011,0,1096,1.0,0
4012,0,299,1.7,1
4013,1,577,0.3,1
4014,0,1096,0.75,1
4015,1,274,0.28800000000000003,0
4016,0,1096,0.2999,1
4017,0,956,0.1,1
4018,0,426,1.6,0
4019,0,579,0.5,0
4020,0,1096,0.3,0
4021,0,121,0.25,1
4022,0,611,0.1,1
4023,1,577,0.5,1
4024,1,274,0.3001,1
4025,0,1096,0.1,1
4026,0,371,0.25,1
4027,0,973,0.4995,1
4028,0,923,0.3,1
4029,0,994,0.1,0
4030,1,151,0.1,1
4031,0,161,0.1,0
4032,0,1096,0.25,1
4033,0,1096,2.0,1
4034,1,425,0.35,1
4035,0,663,0.15,1
4036,0,857,0.25,1
4037,0,1096,0.3,0
4038,0,1096,0.1,1
4039,0,1096,0.3,1
4040,1,333,0.5,0
4041,1,152,0.32,1
4042,0,1107,0.165,1
4043,0,964,0.47,0
4044,0,1066,0.4,1
4045,1,213,2.0,0
4046,0,2,0.3,1
4047,0,1096,0.3,0
4048,1,486,0.2,1
4049,0,1096,1.0,1
4050,0,931,1.0,1
4051,0,709,0.29,1
4052,1,394,0.1,1
4053,0,1192,0.7,1
4054,1,364,0.115,1
4055,0,417,0.4,1
4056,1,548,0.5,0
4057,1,213,0.3001,1
4058,0,226,0.15,1
4059,0,1096,0.275,0
4060,0,860,0.3,1
4061,0,1078,0.3001,1
4062,1,1067,0.9,0
4063,0,252,0.15,0
4064,0,315,0.1,1
4065,0,469,0.1,1
4066,0,731,0.1,1
4067,0,1096,0.4,1
4068,0,349,0.125,1
4069,0,1096,0.1,1
4070,0,765,1.0,0
4071,0,1091,0.1,1
4072,0,344,0.5,0
4073,0,921,0.5,0
4074,0,673,0.3,1
4075,1,336,0.28,1
4076,1,971,0.21,1
4077,0,909,0.35,1
4078,0,190,0.6001,1
4079,0,722,1.0,0
4080,1,394,0.3,1
4081,0,560,0.3001,0
4082,0,959,0.5,0
4083,0,1065,0.26,1
4084,1,335,0.7,1
4085,0,197,0.25,1
4086,0,453,0.3,1
4087,0,1104,0.95,0
4088,1,394,0.3,1
4089,1,274,0.5,0
4090,0,1035,0.2,0
4091,1,305,0.3,1
4092,0,1096,0.2,1
4093,0,623,0.2,0
4094,0,1096,0.15,0
4095,1,272,0.4,1
4096,1,335,0.8365,0
4097,1,211,0.125,1
4098,1,882,0.35,1
4099,0,10,0.25,0
4100,0,343,0.3,0
4101,0,895,0.33,1
4102,0,945,0.1,1
4103,1,394,0.4,1
4104,1,364,0.4,1
4105,0,1096,0.6001,1
4106,1,578,0.2,1
4107,1,243,0.15,1
4108,0,1096,0.1,1
4109,0,654,0.1,1
4110,0,74,0.1,0
4111,0,819,0.2,1
4112,0,830,0.1,1
4113,0,1096,0.3001,0
4114,0,1096,0.75,1
4115,0,489,0.12,1
4116,0,24,0.4,1
4117,0,1096,0.3,1
4118,0,943,0.3,1
4119,0,484,0.315,0
4120,0,294,1.25,0
4121,1,303,0.125,1
4122,1,456,0.3,1
4123,0,1107,0.3,1
4124,0,303,0.1,0
4125,0,749,1.0,0
4126,0,1096,0.4,0
4127,0,1096,0.5,1
4128,0,1096,0.61,0
4129,0,227,0.6001,0
4130,0,1065,2.5,1
4131,1,243,0.71,1
4132,0,669,1.2,1
4133,1,363,0.1,1
4134,0,928,1.0,1
4135,1,304,0.135,1
4136,1,152,0.1,1
4137,0,429,0.3001,1
4138,0,1096,0.3001,1
4139,0,1074,0.15,1
4140,1,638,0.7,0
4141,1,213,0.1,1
4142,0,639,0.45,1
4143,0,240,0.8,0
4144,1,1125,1.0,0
4145,1,182,0.5,1
4146,0,1065,0.5329,1
4147,0,214,0.4,1
4148,0,731,0.2,1
4149,0,1107,0.35,0
4150,1,243,0.2551,1
4151,0,206,1.09,1
4152,0,1096,0.5,0
4153,0,1096,0.2,1
4154,0,374,1.0,0
4155,1,303,0.3,0
4156,0,570,0.65,0
4157,0,792,0.3001,0
4158,0,651,0.5,0
4159,0,172,0.26,0
4160,0,612,0.45,1
4161,0,1060,2.0,0
4162,1,425,0.18,1
4163,1,946,0.4,0
4164,0,747,0.75,1
4165,0,976,0.3,1
4166,0,458,0.5,0
4167,0,51,0.25,0
4168,0,1096,0.35,1
4169,0,1117,0.15,0
4170,1,363,2.5,1
4171,0,1096,0.3001,1
4172,0,669,0.35,1
4173,0,203,1.5,1
4174,0,108,0.15,1
4175,0,189,0.3,1
4176,0,448,0.55,1
4177,0,1073,0.25,1
4178,1,303,0.15,1
4179,0,1128,0.255,1
4180,0,613,0.15,1
4181,1,183,0.3001,1
4182,1,425,1.0,0
4183,0,1096,0.3001,1
4184,0,1107,0.55,1
4185,1,333,0.35,1
4186,1,213,0.27,0
4187,0,586,0.635,1
4188,0,1096,1.0,1
4189,1,182,0.125,1
4190,1,241,0.38,1
4191,0,712,0.14,1
4192,0,69,0.3,0
4193,0,1019,0.3001,1
4194,0,1004,0.45,1
4195,0,1091,0.3,1
4196,0,1096,0.12,0
4197,0,1096,0.46,1
4198,0,699,0.6,1
4199,0,852,0.55,0
4200,1,182,0.15,1
4201,0,960,0.2,1
4202,1,244,0.125,1
4203,0,1001,0.255,1
4204,0,899,0.15,1
4205,0,1096,0.6,0
4206,1,182,0.35,1
4207,0,1093,0.15,1
4208,1,363,0.255,1
4209,1,182,0.255,1
4210,0,1096,0.2,1
4211,0,1044,0.8,1
4212,0,1096,2.5,1
4213,0,1096,0.5,1
4214,1,152,0.3,1
4215,1,151,0.29,1
4216,0,1086,0.1,0
4217,0,1096,1.2,0
4218,0,931,1.49,0
4219,1,274,2.5,0
4220,0,1096,0.2499,1
4221,0,549,0.1,1
4222,0,993,0.23,1
4223,1,182,0.47,0
4224,1,272,0.6,1
4225,1,1219,0.3001,1
4226,1,182,1.01,0
4227,0,1094,0.35,1
4228,0,1046,0.5,1
4229,1,272,2.5,0
4230,0,1096,0.3,1
4231,0,576,0.3,0
4232,1,826,0.25,1
4233,0,1096,0.7,0
4234,0,464,0.3,0
4235,0,434,0.1,1
4236,0,1096,0.255,1
4237,0,787,2.5,0
4238,0,244,0.3,0
4239,0,248,0.5,0
4240,0,852,0.6,0
4241,0,16,0.1,1
4242,0,1096,0.3,1
4243,0,1103,1.0,0
4244,0,396,0.5,1
4245,0,1096,0.9,0
4246,1,274,0.4,1
4247,1,182,0.1,1
4248,0,900,0.26,1
4249,0,289,0.1,0
4250,0,616,0.65,1
4251,0,1096,0.2,1
4252,0,1096,0.6,1
4253,1,242,0.3,0
4254,1,182,0.15,1
4255,1,486,0.12,0
4256,0,173,0.6,0
4257,0,1132,0.42,1
4258,0,1096,0.6001,1
4259,0,1096,0.3,1
4260,0,327,0.18600000000000003,1
4261,1,182,0.5,1
4262,0,1096,0.15,1
4263,1,333,0.8,0
4264,0,765,0.3,1
4265,1,516,0.1001,1
4266,1,607,0.2,1
4267,0,976,0.3,0
4268,1,335,1.2,0
4269,1,152,0.4,1
4270,0,587,0.5,0
4271,1,152,0.65,1
4272,0,129,0.6001,1
4273,1,333,0.4,1
4274,0,1001,0.3,1
4275,0,1096,0.45,0
4276,0,1096,0.95,0
4277,0,881,0.3,0
4278,1,242,0.3001,1
4279,1,213,0.1,1
4280,1,272,0.25,0
4281,0,880,0.3,1
4282,1,455,0.3999,1
4283,0,1031,0.26,1
4284,0,125,0.7,0
4285,1,396,0.3,0
4286,1,302,0.1,1
4287,0,1096,0.5,0
4288,0,1096,0.3,1
4289,0,988,0.11,1
4290,1,213,0.3,1
4291,0,963,0.5,0
4292,0,1096,0.1025,1
4293,1,669,0.85,1
4294,0,180,1.0,0
4295,1,394,0.1,1
4296,0,638,0.1,1
4297,1,425,0.75,0
4298,0,1096,0.12,1
4299,0,56,0.1,0
4300,0,1096,0.5,1
4301,1,213,0.35,1
4302,0,126,0.4001,1
4303,0,882,0.1,1
4304,0,1096,0.3,0
4305,0,1077,1.5,0
4306,1,333,0.35,0
4307,0,1096,0.1425,1
4308,0,392,0.9,1
4309,0,737,0.73,1
4310,0,73,0.705,0
4311,0,1096,1.2,0
4312,0,832,0.12,1
4313,1,272,0.5,0
4314,0,1107,0.2025,1
4315,0,1065,0.3,1
4316,0,138,0.4,0
4317,0,485,0.6001,1
4318,1,363,0.1,1
4319,0,987,0.5,1
4320,0,1014,0.15,0
4321,0,1096,0.26,1
4322,0,449,1.0,0
4323,1,366,0.5,0
4324,1,916,0.2,0
4325,0,1096,0.5,0
4326,1,456,0.5,0
4327,0,96,0.1,0
4328,1,335,0.15,1
4329,1,272,0.15,1
4330,0,443,0.3001,1
4331,0,65,1.5,0
4332,0,84,0.6001,1
4333,0,350,0.2,1
4334,0,457,0.3001,1
4335,0,371,0.11,1
4336,1,243,2.5,1
4337,0,1206,0.35,0
4338,0,1036,1.0,1
4339,1,364,0.35,1
4340,0,934,0.7,1
4341,0,587,0.1,1
4342,0,715,0.5,0
4343,0,1096,0.2,1
4344,1,152,0.1,0
4345,0,294,0.1,1
4346,0,1105,0.3,1
4347,0,1096,0.65,0
4348,0,591,0.5,1
4349,1,486,0.255,1
4350,1,333,0.3001,1
4351,0,251,0.25,1
4352,0,56,0.575,1
4353,0,1096,0.3,0
4354,0,840,1.0,1
4355,0,144,0.125,1
4356,0,762,0.35,0
4357,1,608,0.25,0
4358,0,1096,0.2275,1
4359,1,151,0.255,1
4360,0,322,0.25,1
4361,1,242,0.255,1
4362,0,1096,0.2,1
4363,1,272,0.25,1
4364,0,461,0.6001,1
4365,0,175,0.3,0
4366,1,363,0.3,1
4367,0,1096,0.18,1
4368,0,913,0.1,0
4369,0,1096,0.13,1
4370,0,396,0.605,1
4371,0,266,0.3,1
4372,1,395,0.45,0
4373,0,336,0.25,1
4374,1,577,0.5,1
4375,0,1064,0.6001,1
4376,0,34,0.2,1
4377,0,1068,0.2,0
4378,1,397,0.4,0
4379,1,272,0.2,1
4380,1,394,0.5,1
4381,0,1096,0.45,0
4382,0,751,0.15,0
4383,1,517,0.255,1
4384,0,1096,1.0,0
4385,0,167,0.35,1
4386,0,312,0.75,1
4387,0,1096,0.25,0
4388,0,1096,0.3,0
4389,0,452,1.3,1
4390,0,1096,0.1,1
4391,1,427,0.5,1
4392,0,882,0.15,1
4393,0,442,0.12,1
4394,1,394,0.3,1
4395,0,1096,0.65,1
4396,0,702,0.5,1
4397,0,923,0.1,0
4398,1,366,0.3001,1
4399,0,1096,0.25,0
4400,0,133,0.15,1
4401,0,1096,0.1,1
4402,0,1024,0.6001,1
4403,0,102,0.5,1
4404,0,1096,0.21,1
4405,0,712,0.7,0
4406,0,1096,0.375,1
4407,0,878,0.3,1
4408,1,241,0.15,1
4409,1,213,0.38,1
4410,1,213,0.4,1
4411,1,302,0.6001,1
4412,0,1096,0.52,0
4413,0,1096,0.5,1
4414,0,344,0.5,1
4415,0,679,0.8,0
4416,1,183,0.255,0
4417,0,430,0.15,1
4418,0,1096,0.49,0
4419,0,546,0.14,1
4420,1,152,0.13,0
4421,1,578,0.3001,1
4422,0,1096,0.2,0
4423,1,424,0.2,0
4424,1,243,0.3,1
4425,0,462,0.25,0
4426,1,241,0.1,1
4427,0,198,0.1,0
4428,0,1096,0.1,1
4429,0,1096,0.16399999999999998,1
4430,1,455,2.0,0
4431,1,333,0.5,1
4432,0,1096,0.3,1
4433,0,1096,0.2,0
4434,1,182,0.3001,1
4435,1,365,0.2,1
4436,1,244,0.12,1
4437,0,251,0.15,0
4438,0,657,0.8,1
4439,0,700,0.3,1
4440,0,412,0.7,1
4441,0,1096,0.255,0
4442,1,244,0.7,1
4443,0,1096,0.5,0
4444,1,274,0.36,1
4445,1,425,0.26,1
4446,0,1096,0.1,1
4447,0,449,0.3,1
4448,0,193,0.5,1
4449,1,671,1.0,1
4450,0,1033,0.2,1
4451,0,1084,0.1,1
4452,0,77,0.75,1
4453,0,1080,0.2,1
4454,1,212,0.6,1
4455,0,398,0.1,0
4456,0,1096,0.10300000000000001,1
4457,0,1096,0.7,1
4458,0,95,0.12,1
4459,0,1096,0.16,1
4460,1,272,0.3,1
4461,0,929,0.21,1
4462,0,121,2.5,0
4463,0,322,0.1,1
4464,0,172,0.1,0
4465,1,1006,0.1,1
4466,0,7,0.6,0
4467,0,1126,0.3225,1
4468,0,1093,1.6,1
4469,1,333,0.5691,1
4470,0,1069,0.25,1
4471,1,824,0.35,1
4472,0,762,0.25,0
4473,0,1096,0.3001,1
4474,0,1096,0.2,1
4475,1,213,0.38,1
4476,0,857,0.35,0
4477,0,1096,0.25,1
4478,0,833,1.5,0
4479,0,692,0.3,1
4480,0,1096,1.99,0
4481,0,362,0.525,1
4482,0,815,0.3,0
4483,0,436,1.2999,1
4484,1,272,0.1,1
4485,0,1015,1.8,1
4486,1,516,0.255,1
4487,0,899,0.75,1
4488,1,244,0.3031,1
4489,0,1073,0.25,1
4490,0,1096,0.3,1
4491,0,385,0.25,0
4492,0,901,0.28,1
4493,1,182,0.1,1
4494,0,1096,0.9,1
4495,0,554,1.0,1
4496,0,748,0.15,1
4497,1,1220,0.5,1
4498,0,77,0.2,1
4499,0,707,0.7,1
4500,0,462,0.5,1
4501,0,48,0.25,1
4502,0,84,0.5,1
4503,0,1096,0.5,1
4504,0,355,0.255,1
4505,0,330,0.3,0
4506,1,151,0.3,1
4507,1,394,0.1,1
4508,0,324,0.2,0
4509,0,1096,0.255,1
4510,0,1071,0.75,1
4511,1,395,0.12,1
4512,0,1096,0.5,1
4513,0,1096,0.15,1
4514,0,974,0.255,1
4515,0,792,0.5,0
4516,0,987,0.3,1
4517,0,1085,0.4,1
4518,0,1096,0.5,0
4519,0,140,0.3,0
4520,0,222,0.1,0
4521,0,1096,0.3,1
4522,0,17,0.1,0
4523,0,1096,0.115,1
4524,0,132,0.2526,1
4525,0,798,0.6001,1
4526,0,261,0.15,1
4527,0,1096,0.3,1
4528,1,182,0.325,1
4529,0,275,0.23,1
4530,0,719,0.15,1
4531,0,1096,0.7,0
4532,0,1096,0.6,1
4533,0,252,0.3001,1
4534,0,1064,0.5,1
4535,0,1096,1.5,0
4536,0,455,0.4,0
4537,0,1096,0.25,1
4538,0,344,0.7,1
4539,1,213,0.28,1
4540,0,272,0.5,1
4541,0,1096,0.255,1
4542,0,1046,1.6,1
4543,0,349,0.1,1
4544,0,377,0.2,1
4545,0,568,0.46,0
4546,1,182,0.22,1
4547,0,701,0.255,1
4548,0,574,0.545,1
4549,0,1096,1.0,1
4550,1,1097,0.1,1
4551,0,289,0.3,0
4552,0,1060,0.31,1
4553,0,518,0.1,0
4554,0,27,1.5,0
4555,1,243,0.255,1
4556,1,853,0.3,1
4557,0,106,1.0,0
4558,1,213,0.5,1
4559,0,441,0.5,0
4560,0,1096,0.21,1
4561,1,305,0.35,1
4562,0,38,0.4,0
4563,0,871,0.1,1
4564,1,822,0.42,1
4565,1,364,0.65,0
4566,1,213,0.3,1
4567,0,1096,0.5,0
4568,0,1096,0.5,0
4569,1,394,0.15,1
4570,0,1096,0.3001,1
4571,1,151,0.5,1
4572,0,910,0.68,1
4573,0,694,0.1,1
4574,0,995,0.8,0
4575,0,595,0.6,1
4576,1,914,0.5,1
4577,0,12,0.25,1
4578,0,413,0.3,1
4579,0,67,0.12,0
4580,0,354,0.35,1
4581,1,333,0.305,0
4582,1,729,0.5,1
4583,1,244,0.1,1
4584,1,242,0.1,1
4585,0,1096,0.66,1
4586,1,152,0.33,1
4587,0,1005,0.35,1
4588,1,1158,0.2,0
4589,0,1096,0.6,0
4590,0,1092,0.105,1
4591,1,333,0.3,1
4592,0,1096,0.35,1
4593,1,364,0.255,1
4594,0,1096,0.975,1
4595,1,916,0.1,1
4596,1,182,0.13,1
4597,0,1096,0.1,1
4598,0,264,0.3135,0
4599,1,303,0.6001,1
4600,0,1096,0.26,0
4601,0,1069,0.35,0
4602,0,238,0.3,1
4603,0,1096,1.25,1
4604,0,688,0.5,0
4605,0,1036,0.3,1
4606,0,731,0.1,0
4607,1,272,0.1,1
4608,0,1107,0.6,1
4609,1,425,0.35,1
4610,1,213,0.2,1
4611,0,540,0.3,1
4612,0,91,0.25,0
4613,0,1096,0.3,1
4614,0,234,0.1,1
4615,0,980,0.3001,0
4616,0,1085,0.45,1
4617,0,996,0.255,1
4618,0,424,0.5,0
4619,1,274,0.5,0
4620,0,1096,0.12,1
4621,1,151,0.15,1
4622,0,1096,1.2,1
4623,0,1102,0.5,1
4624,0,1096,0.3,1
4625,0,262,1.0,1
4626,1,302,0.4,0
4627,0,1096,0.1,1
4628,1,333,0.1,1
4629,0,406,0.3,1
4630,0,1096,0.3001,1
4631,0,356,0.1425,1
4632,0,1096,1.5001,1
4633,0,693,0.25,1
4634,0,201,0.25,1
4635,1,608,0.45,1
4636,1,151,0.2811,1
4637,0,893,0.5,1
4638,1,699,0.18,1
4639,0,1160,0.76,0
4640,0,819,0.7,1
4641,0,1096,0.45,0
4642,1,425,0.1,1
4643,0,482,0.3,1
4644,1,1066,0.3,1
4645,0,1014,0.35,1
4646,1,272,0.1,1
4647,0,574,0.55,1
4648,0,560,0.3,1
4649,0,475,0.4,1
4650,0,770,0.85,1
4651,1,272,0.26,0
4652,0,1096,0.5,0
4653,1,182,0.2,0
4654,0,1096,1.15,0
4655,0,124,2.0,1
4656,1,486,0.15,1
4657,0,234,0.3363,0
4658,0,688,0.1,1
4659,0,89,0.15,1
4660,0,1096,0.9,0
4661,0,326,0.67,0
4662,1,821,2.5,0
4663,0,441,0.57,0
4664,1,182,0.45,1
4665,0,1096,0.3,0
4666,1,470,1.2,0
4667,0,1096,0.75,0
4668,1,486,1.0,0
4669,0,41,0.1,1
4670,0,71,0.15,1
4671,1,548,0.255,1
4672,1,1111,0.255,1
4673,1,517,0.6001,0
4674,0,1096,0.35,1
4675,0,1044,0.35,1
4676,0,1096,0.3,1
4677,0,1096,0.3001,1
4678,1,303,0.2,1
4679,0,1096,0.3,1
4680,0,379,0.1,1
4681,0,604,0.1,0
4682,1,224,0.5,0
4683,1,183,0.4,1
4684,0,1096,0.35,0
4685,0,1096,0.5242,1
4686,1,486,0.255,1
4687,1,363,1.0,0
4688,1,547,0.65,1
4689,0,273,0.3,0
4690,0,1096,0.1,1
4691,0,273,0.1,1
4692,1,244,0.2,1
4693,0,406,0.4,1
4694,1,151,0.1,1
4695,0,913,0.44,1
4696,0,27,0.62,1
4697,0,1096,0.5,0
4698,0,300,0.8,1
4699,0,1096,0.25,1
4700,1,670,0.6,0
4701,0,1096,0.1,1
4702,0,840,2.5,1
4703,0,1096,1.2,0
4704,0,972,2.5,0
4705,0,855,0.2,0
4706,0,1096,0.4,1
4707,0,1096,0.3,0
4708,0,98,0.255,1
4709,1,456,0.72,1
4710,0,413,0.3,1
4711,0,1035,0.25,1
4712,0,1096,0.255,1
4713,0,175,0.1,0
4714,0,892,0.5,1
4715,1,333,0.3,1
4716,0,800,0.5,1
4717,1,425,0.5,1
4718,1,274,0.1,1
4719,0,200,0.45,1
4720,0,1096,0.35,1
4721,0,394,0.4999,1
4722,0,1096,0.53,1
4723,0,726,0.4,0
4724,0,968,0.215,1
4725,1,425,0.3,1
4726,0,1096,0.3001,1
4727,0,821,0.5,1
4728,0,1027,0.3,0
4729,0,1101,0.3001,1
4730,0,441,0.18,1
4731,0,565,0.5,0
4732,0,1027,0.4,1
4733,0,1065,0.255,1
4734,0,1096,0.81,1
4735,1,968,0.3,1
4736,1,303,0.2,1
4737,0,1096,0.63,0
4738,1,333,0.2,1
4739,0,1096,0.2,1
4740,0,482,2.3,0
4741,0,1096,0.1,1
4742,1,396,0.37,1
4743,1,304,0.14300000000000002,1
4744,0,390,2.5,1
4745,1,274,0.7,1
4746,0,1023,0.2,1
4747,0,656,2.1,0
4748,1,244,0.255,1
4749,0,1077,0.28,1
4750,1,272,0.255,1
4751,1,183,0.1,1
4752,0,1096,0.1391,1
4753,1,1006,0.5,1
4754,0,1096,0.3,0
4755,1,272,0.2,1
4756,0,1094,0.3001,1
4757,0,1109,0.1,1
4758,0,253,0.3,1
4759,0,1096,0.6,0
4760,0,119,0.3,0
4761,0,271,0.255,1
4762,0,89,0.3,0
4763,1,152,0.525,1
4764,0,80,0.3,0
4765,0,785,0.75,0
4766,0,749,0.42,0
4767,1,791,0.25,0
4768,0,1096,0.15,0
4769,0,1066,0.13,1
4770,0,1042,0.6,1
4771,1,242,0.1,1
4772,0,291,1.0,0
4773,1,213,0.3,1
4774,0,731,0.15,1
4775,1,213,0.75,1
4776,0,1096,0.3,0
4777,0,1096,0.3,1
4778,0,429,0.9,0
4779,1,243,0.3,0
4780,1,151,0.2,1
4781,1,152,0.3,0
4782,0,1096,0.5,0
4783,1,363,0.5,1
4784,0,895,0.255,0
4785,1,333,0.9,0
4786,0,1086,0.25,1
4787,1,364,0.15,1
4788,0,375,0.6,1
4789,1,425,0.255,1
4790,1,578,1.0,1
4791,0,391,1.1,1
4792,1,152,0.1,1
4793,1,992,0.8,1
4794,1,242,0.1,1
4795,0,437,0.15,0
4796,0,1108,0.7,1
4797,1,211,0.255,1
4798,0,261,0.3,0
4799,0,255,0.255,1
4800,0,629,0.3,1
4801,1,211,0.255,1
4802,0,181,0.5,0
4803,0,1096,0.65,1
4804,0,589,0.3001,1
4805,1,213,0.5,1
4806,0,1096,0.3,0
4807,0,708,0.6,1
4808,1,242,0.5,1
4809,1,425,0.35,0
4810,0,594,0.29,0
4811,0,1096,0.7,1
4812,1,486,0.5,1
4813,0,148,2.5,0
4814,0,1096,0.7,1
4815,0,1096,0.2,0
4816,0,798,0.2,1
4817,0,1096,0.75,1
4818,1,700,0.8,1
4819,1,152,0.15,1
4820,0,1096,0.1525,1
4821,0,186,0.1,0
4822,0,641,0.25,0
4823,0,974,0.25,1
4824,0,923,0.45,0
4825,0,1096,0.3,1
4826,1,302,2.0,0
4827,0,428,0.1,0
4828,0,1071,0.45,1
4829,1,182,0.2,1
4830,0,1096,0.6001,1
4831,0,169,0.1375,1
4832,0,301,0.5,0
4833,1,425,0.75,1
4834,1,182,0.3,1
4835,0,1096,0.175,0
4836,0,403,0.535,1
4837,0,1096,0.2,1
4838,0,1008,0.12,1
4839,0,1096,0.17,0
4840,0,1096,0.3,0
4841,0,762,1.5,0
4842,0,285,0.15,1
4843,0,792,0.1,1
4844,0,667,0.16,1
4845,0,896,0.85,1
4846,0,1102,0.825,0
4847,0,647,0.64,0
4848,0,1047,0.65,0
4849,1,486,0.25,0
4850,1,213,0.3001,1
4851,0,1096,0.12,1
4852,0,578,0.25,0
4853,0,284,0.3,1
4854,0,1043,1.0,1
4855,0,1096,0.38,1
4856,0,1016,0.1,1
4857,1,975,2.5,0
4858,1,1035,0.35,1
4859,0,274,0.3,1
4860,1,852,0.35,1
4861,1,213,0.3001,1
4862,0,1096,0.24,1
4863,0,219,0.24,0
4864,0,99,0.1,0
4865,1,303,2.5,1
4866,1,668,0.105,1
4867,0,1096,0.3,0
4868,0,82,0.2,1
4869,0,1108,0.16,0
4870,0,652,0.7,1
4871,0,1096,1.99,1
4872,0,1096,0.55,1
4873,0,447,0.25,0
4874,0,762,0.1,0
4875,0,1096,0.2,0
4876,0,658,0.3,1
4877,0,1096,0.1,1
4878,0,1012,0.5,0
4879,0,1128,0.8,1
4880,0,127,0.65,0
4881,1,946,0.3,0
4882,0,932,0.25,1
4883,0,1096,0.6,1
4884,0,1094,0.5,0
4885,0,163,0.25,0
4886,0,531,1.0,0
4887,0,636,2.5,1
4888,0,338,0.7495,0
4889,0,986,0.1,1
4890,0,1096,0.12,1
4891,0,927,1.5,0
4892,0,600,0.1,1
4893,0,690,1.3,1
4894,0,131,0.3,0
4895,0,1084,0.3,1
4896,1,364,1.0,1
4897,0,325,0.3,1
4898,0,1082,0.1,1
4899,0,1096,0.1,1
4900,0,115,0.2,0
4901,0,1096,0.31,0
4902,0,18,0.1,1
4903,0,1096,0.48,1
4904,0,637,0.1,0
4905,1,182,1.0,0
4906,1,272,0.25,0
4907,1,1097,0.255,1
4908,0,432,0.4,1
4909,0,1096,0.55,0
4910,0,1096,0.92,1
4911,1,151,0.31,1
4912,0,1044,0.1,1
4913,1,333,0.3,1
4914,1,182,0.3,1
4915,1,212,0.125,1
4916,0,1096,0.2,1
4917,0,581,0.2,0
4918,0,1096,0.55,1
4919,0,98,0.5,1
4920,0,1096,0.1,1
4921,0,1096,0.16,0
4922,0,264,1.0,1
4923,0,562,0.2,1
4924,0,1096,0.5,1
4925,0,1086,0.4,1
4926,1,394,0.31,1
4927,0,1013,2.5,0
4928,0,511,0.4,1
4929,0,1071,0.65,1
4930,0,332,0.255,0
4931,0,1096,0.255,1
4932,1,243,0.312,1
4933,0,180,0.255,0
4934,1,975,0.1,0
4935,0,603,0.23,1
4936,0,1096,0.3,1
4937,0,1107,0.5,0
4938,1,305,0.3,0
4939,0,504,0.3,1
4940,0,490,1.0,1
4941,0,1096,0.75,0
4942,1,272,0.1,1
4943,0,1096,0.55,0
4944,0,1050,2.5,1
4945,0,649,0.3,0
4946,1,364,0.305,1
4947,1,335,0.6001,1
4948,0,1096,0.5,1
4949,1,516,0.45,1
4950,0,1080,0.3,0
4951,0,50,0.75,1
4952,1,213,0.3,1
4953,1,394,0.3,1
